user_id,user_idx
5856182,205
5872102,206
5879192,207
5911652,208
5943622,209
5944152,210
5976352,211
5976502,212
5982652,213
6016962,214
6077902,215
6107302,216
6125482,217
6133472,218
6153732,219
6217402,220
6267962,221
6273552,222
6433472,223
6462952,224
6486312,225
6524622,226
6591312,227
6592042,228
6658612,229
6664162,230
6683922,231
6684492,232
6690332,233
6692952,234
6701712,235
6704212,236
6706482,237
6738212,238
6750202,239
6778782,240
6782762,241
6792502,242
6804262,243
6828422,244
6834152,245
6855372,246
6870462,247
6931722,248
6973182,249
7000002,250
7009542,251
7057382,252
7068462,253
7076492,254
7094272,255
7103272,256
7114422,257
7120082,258
7144882,259
7154912,260
7179562,261
7214092,262
7239322,263
7243782,264
7256992,265
7268782,266
7278922,267
7309052,268
7310842,269
7321402,270
7322202,271
7358142,272
7411142,273
7424492,274
7438792,275
7452872,276
7465622,277
7538802,278
7551582,279
7573442,280
7588642,281
7589512,282
7589572,283
7614622,284
7699152,285
7718082,286
7750082,287
7770742,288
7776912,289
7804612,290
7809992,291
7812462,292
7829912,293
7848802,294
7874982,295
7889582,296
7895652,297
7913102,298
7940822,299
7950832,300
7953662,301
7957242,302
7958592,303
7983102,304
7994652,305
8014772,306
8016772,307
8095462,308
8103992,309
8111352,310
8114792,311
8147682,312
8159652,313
8175102,314
8188112,315
8216772,316
8217542,317
8220322,318
8220582,319
8226672,320
8280952,321
8287732,322
8308222,323
8315692,324
8358252,325
8394312,326
8406572,327
8431652,328
8432682,329
8448722,330
8460462,331
8474102,332
8495082,333
8524102,334
8574482,335
8707402,336
8731312,337
8732322,338
8743302,339
8744822,340
8785032,341
8810122,342
8861712,343
8883212,344
8966062,345
8988262,346
9063952,347
9112032,348
9129332,349
9134532,350
9163072,351
9167712,352
9235622,353
9283852,354
9296182,355
9297262,356
9368412,357
9444022,358
9466582,359
9505382,360
9507342,361
9520692,362
9553472,363
9558842,364
9606552,365
9611402,366
9649222,367
9657712,368
9667812,369
9697862,370
9721292,371
9721792,372
9726032,373
9747182,374
9758932,375
9785972,376
9803262,377
9849332,378
9923162,379
9935732,380
10000642,381
10022742,382
10067092,383
10070162,384
10153432,385
10166572,386
10196452,387
10236782,388
10252962,389
10257342,390
10257602,391
10283652,392
10320892,393
10333872,394
10386152,395
10446452,396
10482452,397
10514662,398
10621932,399
10685692,400
10695762,401
10715902,402
10777432,403
10812122,404
10836092,405
10861402,406
10915982,407
10938752,408
10959452,409
10971472,410
10982332,411
10985092,412
10985382,413
11034112,414
11061962,415
11148162,416
11170072,417
11176302,418
11188472,419
11207152,420
11252972,421
11265832,422
11314672,423
11322882,424
11394252,425
11418122,426
11447982,427
11459372,428
11462742,429
11575102,430
11614352,431
11614832,432
11616202,433
11650472,434
11715042,435
11737472,436
11740172,437
11762562,438
11786732,439
11805842,440
11856962,441
11866582,442
11887042,443
11895882,444
11920632,445
11927782,446
11961412,447
11966392,448
12004852,449
12005802,450
12038782,451
12042372,452
12097932,453
12127972,454
12153682,455
12268862,456
12288472,457
12335702,458
12341262,459
12344052,460
12347112,461
12365332,462
12366502,463
12367122,464
12370152,465
12383852,466
12442612,467
12448332,468
12503432,469
12531012,470
12599412,471
12626212,472
12648862,473
12664712,474
12793272,475
12811012,476
12831332,477
12881652,478
12895152,479
12910082,480
12912542,481
12919472,482
12945742,483
12975212,484
12979792,485
12996812,486
13023332,487
13049362,488
13083622,489
13099932,490
13120122,491
13126022,492
13128922,493
13133312,494
13136732,495
13165482,496
13189422,497
13190562,498
13223382,499
13229442,500
13234242,501
13312742,502
13315032,503
13316782,504
13317162,505
13339372,506
13342442,507
13365392,508
13382022,509
